anio,mes,indice_tiempo,provincia,concepto,cantidad_mm3
2023,8,2023-08,Salta,Producción convencional,108862.605898
2023,8,2023-08,Salta,Shale gas,0
2023,8,2023-08,Salta,Tight gas,63.535102
2023,8,2023-08,Santa Cruz,Producción convencional,188733.588383
2023,8,2023-08,Santa Cruz,Shale gas,3.82
2023,8,2023-08,Santa Cruz,Tight gas,95801.255
2023,8,2023-08,Tierra del Fuego,Producción convencional,234994.132
2023,8,2023-08,Tierra del Fuego,Shale gas,0
2023,8,2023-08,Tierra del Fuego,Tight gas,0
2023,9,2023-09,Chubut,Producción convencional,233624.69807
2023,9,2023-09,Chubut,Shale gas,0
2023,9,2023-09,Chubut,Tight gas,84.27643
2023,9,2023-09,Estado Nacional,Producción convencional,378631.837
2023,9,2023-09,Estado Nacional,Shale gas,0
2023,9,2023-09,Estado Nacional,Tight gas,0
2023,9,2023-09,Formosa,Producción convencional,539.99
2023,9,2023-09,Formosa,Shale gas,0
2023,9,2023-09,Formosa,Tight gas,0
2023,9,2023-09,Jujuy,Producción convencional,241.160
2023,9,2023-09,Jujuy,Shale gas,0
2023,9,2023-09,Jujuy,Tight gas,0
2023,9,2023-09,La Pampa,Producción convencional,20719.81100000
2023,9,2023-09,La Pampa,Shale gas,0
2023,9,2023-09,La Pampa,Tight gas,0
2023,9,2023-09,Mendoza,Producción convencional,43645.25340000
2023,9,2023-09,Mendoza,Shale gas,78.0
2023,9,2023-09,Mendoza,Tight gas,1277.3
2023,9,2023-09,Neuquén,Producción convencional,405885.045935757000006
2023,9,2023-09,Neuquén,Shale gas,2002608.983524242999994
2023,9,2023-09,Neuquén,Tight gas,496067.78554
2023,9,2023-09,Rio Negro,Producción convencional,54133.91136098
2023,9,2023-09,Rio Negro,Shale gas,0
2023,9,2023-09,Rio Negro,Tight gas,52529.57313902
2023,9,2023-09,Salta,Producción convencional,104397.31404700
2023,9,2023-09,Salta,Shale gas,0
2023,9,2023-09,Salta,Tight gas,63.250953
2023,9,2023-09,Santa Cruz,Producción convencional,184732.787581
2023,9,2023-09,Santa Cruz,Shale gas,3.64
2023,9,2023-09,Santa Cruz,Tight gas,91272.816
2023,9,2023-09,Tierra del Fuego,Producción convencional,226385.880
2023,9,2023-09,Tierra del Fuego,Shale gas,0
2023,9,2023-09,Tierra del Fuego,Tight gas,0
2023,10,2023-10,Chubut,Producción convencional,241374.72247
2023,10,2023-10,Chubut,Shale gas,0
2023,10,2023-10,Chubut,Tight gas,70.12703
2023,10,2023-10,Estado Nacional,Producción convencional,382258.630
2023,10,2023-10,Estado Nacional,Shale gas,0
2023,10,2023-10,Estado Nacional,Tight gas,0
2023,10,2023-10,Formosa,Producción convencional,547.0
2023,10,2023-10,Formosa,Shale gas,0
2023,10,2023-10,Formosa,Tight gas,0
2023,10,2023-10,Jujuy,Producción convencional,239.100
2023,10,2023-10,Jujuy,Shale gas,0
2023,10,2023-10,Jujuy,Tight gas,0
2023,10,2023-10,La Pampa,Producción convencional,21227.29700000
2023,10,2023-10,La Pampa,Shale gas,0
2023,10,2023-10,La Pampa,Tight gas,0
2023,10,2023-10,Mendoza,Producción convencional,45895.38300000
2023,10,2023-10,Mendoza,Shale gas,117.35
2023,10,2023-10,Mendoza,Tight gas,1341.98
2023,10,2023-10,Neuquén,Producción convencional,383700.97507299999987
2023,10,2023-10,Neuquén,Shale gas,1750290.38200700000013
2023,10,2023-10,Neuquén,Tight gas,344863.691920
2023,10,2023-10,Rio Negro,Producción convencional,55058.78725701
2023,10,2023-10,Rio Negro,Shale gas,0
2023,10,2023-10,Rio Negro,Tight gas,54778.57244299
2023,10,2023-10,Salta,Producción convencional,107457.61533600
2023,10,2023-10,Salta,Shale gas,0
2023,10,2023-10,Salta,Tight gas,72.844664
2023,10,2023-10,Santa Cruz,Producción convencional,195060.833068
2023,10,2023-10,Santa Cruz,Shale gas,3.86
2023,10,2023-10,Santa Cruz,Tight gas,100611.806
2023,10,2023-10,Tierra del Fuego,Producción convencional,220421.676
2023,10,2023-10,Tierra del Fuego,Shale gas,0
2023,10,2023-10,Tierra del Fuego,Tight gas,0
2023,11,2023-11,Chubut,Producción convencional,225447.98743
2023,11,2023-11,Chubut,Shale gas,0
2023,11,2023-11,Chubut,Tight gas,57.29157
2023,11,2023-11,Estado Nacional,Producción convencional,340891.760
2023,11,2023-11,Estado Nacional,Shale gas,0
2023,11,2023-11,Estado Nacional,Tight gas,0
2023,11,2023-11,Formosa,Producción convencional,508.0
2023,11,2023-11,Formosa,Shale gas,0
2023,11,2023-11,Formosa,Tight gas,0
2023,11,2023-11,Jujuy,Producción convencional,240.240
2023,11,2023-11,Jujuy,Shale gas,0
2023,11,2023-11,Jujuy,Tight gas,0
2023,11,2023-11,La Pampa,Producción convencional,19534.58100000
2023,11,2023-11,La Pampa,Shale gas,0
2023,11,2023-11,La Pampa,Tight gas,0
2023,11,2023-11,Mendoza,Producción convencional,44700.91100000
2023,11,2023-11,Mendoza,Shale gas,145.30
2023,11,2023-11,Mendoza,Tight gas,1317.74
2023,11,2023-11,Neuquén,Producción convencional,319809.4012170000000
2023,11,2023-11,Neuquén,Shale gas,1757522.4942770000000
2023,11,2023-11,Neuquén,Tight gas,389358.982506
2023,11,2023-11,Rio Negro,Producción convencional,51381.963003005
2023,11,2023-11,Rio Negro,Shale gas,0
2023,11,2023-11,Rio Negro,Tight gas,50339.870196995
2023,11,2023-11,Salta,Producción convencional,103225.51652400
2023,11,2023-11,Salta,Shale gas,0
2023,11,2023-11,Salta,Tight gas,50.371476
2023,11,2023-11,Santa Cruz,Producción convencional,180990.854598
2023,11,2023-11,Santa Cruz,Shale gas,3.7
2023,11,2023-11,Santa Cruz,Tight gas,93005.254
2023,11,2023-11,Tierra del Fuego,Producción convencional,211388.499
2023,11,2023-11,Tierra del Fuego,Shale gas,0
2023,11,2023-11,Tierra del Fuego,Tight gas,0
2023,12,2023-12,Chubut,Producción convencional,233813.28994
2023,12,2023-12,Chubut,Shale gas,0
2023,12,2023-12,Chubut,Tight gas,53.71576
2023,12,2023-12,Estado Nacional,Producción convencional,333680.766
2023,12,2023-12,Estado Nacional,Shale gas,0
2023,12,2023-12,Estado Nacional,Tight gas,0
2023,12,2023-12,Formosa,Producción convencional,499.0
2023,12,2023-12,Formosa,Shale gas,0
2023,12,2023-12,Formosa,Tight gas,0
2023,12,2023-12,Jujuy,Producción convencional,242.010
2023,12,2023-12,Jujuy,Shale gas,0
2023,12,2023-12,Jujuy,Tight gas,0
2023,12,2023-12,La Pampa,Producción convencional,19531.74500000
2023,12,2023-12,La Pampa,Shale gas,0
2023,12,2023-12,La Pampa,Tight gas,0
2023,12,2023-12,Mendoza,Producción convencional,46415.23210000
2023,12,2023-12,Mendoza,Shale gas,117.06
2023,12,2023-12,Mendoza,Tight gas,1301.21
2023,12,2023-12,Neuquén,Producción convencional,336943.8763659999999
2023,12,2023-12,Neuquén,Shale gas,1581367.3782290000001
2023,12,2023-12,Neuquén,Tight gas,330666.199405
2023,12,2023-12,Rio Negro,Producción convencional,54423.33485950
2023,12,2023-12,Rio Negro,Shale gas,0
2023,12,2023-12,Rio Negro,Tight gas,48761.8175405
2023,12,2023-12,Salta,Producción convencional,106225.62886300
2023,12,2023-12,Salta,Shale gas,0
2023,12,2023-12,Salta,Tight gas,41.177137
2023,12,2023-12,Santa Cruz,Producción convencional,187920.600761
2023,12,2023-12,Santa Cruz,Shale gas,3.81
2023,12,2023-12,Santa Cruz,Tight gas,96421.34995
2023,12,2023-12,Tierra del Fuego,Producción convencional,160581.521
2023,12,2023-12,Tierra del Fuego,Shale gas,0
2023,12,2023-12,Tierra del Fuego,Tight gas,0
2024,1,2024-01,Chubut,Producción convencional,227344.06114
2024,1,2024-01,Chubut,Shale gas,20.55
2024,1,2024-01,Chubut,Tight gas,50.51086
2024,1,2024-01,Estado Nacional,Producción convencional,369426.278
2024,1,2024-01,Estado Nacional,Shale gas,0
2024,1,2024-01,Estado Nacional,Tight gas,0
2024,1,2024-01,Formosa,Producción convencional,557.0
2024,1,2024-01,Formosa,Shale gas,0
2024,1,2024-01,Formosa,Tight gas,0
2024,1,2024-01,Jujuy,Producción convencional,233.980
2024,1,2024-01,Jujuy,Shale gas,0
2024,1,2024-01,Jujuy,Tight gas,0
2024,1,2024-01,La Pampa,Producción convencional,19851.60800000
2024,1,2024-01,La Pampa,Shale gas,0
2024,1,2024-01,La Pampa,Tight gas,0
2024,1,2024-01,Mendoza,Producción convencional,45209.98000000
2024,1,2024-01,Mendoza,Shale gas,117.19
2024,1,2024-01,Mendoza,Tight gas,1315.68
2024,1,2024-01,Neuquén,Producción convencional,380304.97845699999998
2024,1,2024-01,Neuquén,Shale gas,1736422.98053700000002
2024,1,2024-01,Neuquén,Tight gas,421025.011006
2024,1,2024-01,Rio Negro,Producción convencional,54033.40886560
2024,1,2024-01,Rio Negro,Shale gas,0
2024,1,2024-01,Rio Negro,Tight gas,48353.3393344
2024,1,2024-01,Salta,Producción convencional,105357.27649400
2024,1,2024-01,Salta,Shale gas,0
2024,1,2024-01,Salta,Tight gas,44.144506
2024,1,2024-01,Santa Cruz,Producción convencional,186907.931170
2024,1,2024-01,Santa Cruz,Shale gas,3.53
2024,1,2024-01,Santa Cruz,Tight gas,98358.7434
2024,1,2024-01,Tierra del Fuego,Producción convencional,142982.034
2024,1,2024-01,Tierra del Fuego,Shale gas,0
2024,1,2024-01,Tierra del Fuego,Tight gas,0
2024,2,2024-02,Chubut,Producción convencional,216104.33423
2024,2,2024-02,Chubut,Shale gas,17.4
2024,2,2024-02,Chubut,Tight gas,41.16277
2024,2,2024-02,Estado Nacional,Producción convencional,343722.132
2024,2,2024-02,Estado Nacional,Shale gas,0
2024,2,2024-02,Estado Nacional,Tight gas,0
2024,2,2024-02,Formosa,Producción convencional,468.00
2024,2,2024-02,Formosa,Shale gas,0
2024,2,2024-02,Formosa,Tight gas,0
2024,2,2024-02,Jujuy,Producción convencional,223.380
2024,2,2024-02,Jujuy,Shale gas,0
2024,2,2024-02,Jujuy,Tight gas,0
2024,2,2024-02,La Pampa,Producción convencional,18605.82600000
2024,2,2024-02,La Pampa,Shale gas,0
2024,2,2024-02,La Pampa,Tight gas,0
2024,2,2024-02,Mendoza,Producción convencional,42162.50100000
2024,2,2024-02,Mendoza,Shale gas,161.78
2024,2,2024-02,Mendoza,Tight gas,1198.04
2024,2,2024-02,Neuquén,Producción convencional,382397.94587726199959
2024,2,2024-02,Neuquén,Shale gas,1776711.88018473800041
2024,2,2024-02,Neuquén,Tight gas,432710.888938
2024,2,2024-02,Rio Negro,Producción convencional,50917.60038480
2024,2,2024-02,Rio Negro,Shale gas,0
2024,2,2024-02,Rio Negro,Tight gas,45760.1535152
2024,2,2024-02,Salta,Producción convencional,98209.45494900
2024,2,2024-02,Salta,Shale gas,0
2024,2,2024-02,Salta,Tight gas,38.637051
2024,2,2024-02,Santa Cruz,Producción convencional,172330.525723
2024,2,2024-02,Santa Cruz,Shale gas,3.27
2024,2,2024-02,Santa Cruz,Tight gas,87461.49722
2024,2,2024-02,Tierra del Fuego,Producción convencional,218398.511
2024,2,2024-02,Tierra del Fuego,Shale gas,0
2024,2,2024-02,Tierra del Fuego,Tight gas,0
2024,3,2024-03,Chubut,Producción convencional,223819.46234
2024,3,2024-03,Chubut,Shale gas,18.5
2024,3,2024-03,Chubut,Tight gas,36.87766
2024,3,2024-03,Estado Nacional,Producción convencional,364231.571
2024,3,2024-03,Estado Nacional,Shale gas,0
2024,3,2024-03,Estado Nacional,Tight gas,0
2024,3,2024-03,Formosa,Producción convencional,490.0
2024,3,2024-03,Formosa,Shale gas,0
2024,3,2024-03,Formosa,Tight gas,0
2024,3,2024-03,Jujuy,Producción convencional,246.720
2024,3,2024-03,Jujuy,Shale gas,0
2024,3,2024-03,Jujuy,Tight gas,0
2024,3,2024-03,La Pampa,Producción convencional,19517.82200000
2024,3,2024-03,La Pampa,Shale gas,0
2024,3,2024-03,La Pampa,Tight gas,0
2024,3,2024-03,Mendoza,Producción convencional,44481.09825000
2024,3,2024-03,Mendoza,Shale gas,825.866630
2024,3,2024-03,Mendoza,Tight gas,1311.391120
2024,3,2024-03,Neuquén,Producción convencional,399965.3718101749993
2024,3,2024-03,Neuquén,Shale gas,1924048.5544598250007
2024,3,2024-03,Neuquén,Tight gas,472792.219730
2024,3,2024-03,Rio Negro,Producción convencional,59127.65199520
2024,3,2024-03,Rio Negro,Shale gas,0
2024,3,2024-03,Rio Negro,Tight gas,48585.7840048
2024,3,2024-03,Salta,Producción convencional,104526.33171000
2024,3,2024-03,Salta,Shale gas,0
2024,3,2024-03,Salta,Tight gas,40.532290
2024,3,2024-03,Santa Cruz,Producción convencional,183375.515206
2024,3,2024-03,Santa Cruz,Shale gas,3.08
2024,3,2024-03,Santa Cruz,Tight gas,97453.7443
2024,3,2024-03,Tierra del Fuego,Producción convencional,229506.415
2024,3,2024-03,Tierra del Fuego,Shale gas,0
2024,3,2024-03,Tierra del Fuego,Tight gas,0
2024,4,2024-04,Chubut,Producción convencional,210237.09475
2024,4,2024-04,Chubut,Shale gas,15.71
2024,4,2024-04,Chubut,Tight gas,31.01455
2024,4,2024-04,Estado Nacional,Producción convencional,352818.148
2024,4,2024-04,Estado Nacional,Shale gas,0
2024,4,2024-04,Estado Nacional,Tight gas,0
2024,4,2024-04,Formosa,Producción convencional,420.0
2024,4,2024-04,Formosa,Shale gas,0
2024,4,2024-04,Formosa,Tight gas,0
2024,4,2024-04,Jujuy,Producción convencional,228.540
2024,4,2024-04,Jujuy,Shale gas,0
2024,4,2024-04,Jujuy,Tight gas,0
2024,4,2024-04,La Pampa,Producción convencional,18563.85900000
2024,4,2024-04,La Pampa,Shale gas,0
2024,4,2024-04,La Pampa,Tight gas,0
2024,4,2024-04,Mendoza,Producción convencional,42521.62157000
2024,4,2024-04,Mendoza,Shale gas,1582.24887
2024,4,2024-04,Mendoza,Tight gas,1304.13256
2024,4,2024-04,Neuquén,Producción convencional,397982.94195596400003
2024,4,2024-04,Neuquén,Shale gas,1913897.13086903599997
2024,4,2024-04,Neuquén,Tight gas,458493.474175
2024,4,2024-04,Rio Negro,Producción convencional,59015.533818625
2024,4,2024-04,Rio Negro,Shale gas,0
2024,4,2024-04,Rio Negro,Tight gas,45998.488781375
2024,4,2024-04,Salta,Producción convencional,100776.40435900
2024,4,2024-04,Salta,Shale gas,0
2024,4,2024-04,Salta,Tight gas,39.335641
2024,4,2024-04,Santa Cruz,Producción convencional,176224.332292
2024,4,2024-04,Santa Cruz,Shale gas,880.36352
2024,4,2024-04,Santa Cruz,Tight gas,94759.3311
2024,4,2024-04,Tierra del Fuego,Producción convencional,208934.606
2024,4,2024-04,Tierra del Fuego,Shale gas,0
2024,4,2024-04,Tierra del Fuego,Tight gas,0
2024,5,2024-05,Chubut,Producción convencional,217766.64312
2024,5,2024-05,Chubut,Shale gas,19.07
2024,5,2024-05,Chubut,Tight gas,39.50288
2024,5,2024-05,Estado Nacional,Producción convencional,378467.875
2024,5,2024-05,Estado Nacional,Shale gas,0
2024,5,2024-05,Estado Nacional,Tight gas,0
2024,5,2024-05,Formosa,Producción convencional,434.00
2024,5,2024-05,Formosa,Shale gas,0
2024,5,2024-05,Formosa,Tight gas,0
2024,5,2024-05,Jujuy,Producción convencional,246.550
2024,5,2024-05,Jujuy,Shale gas,0
2024,5,2024-05,Jujuy,Tight gas,0
2024,5,2024-05,La Pampa,Producción convencional,18706.19500000
2024,5,2024-05,La Pampa,Shale gas,0
2024,5,2024-05,La Pampa,Tight gas,0
2024,5,2024-05,Mendoza,Producción convencional,44793.32025000
2024,5,2024-05,Mendoza,Shale gas,1919.00692
2024,5,2024-05,Mendoza,Tight gas,1341.68683
2024,5,2024-05,Neuquén,Producción convencional,404505.033566366000041
2024,5,2024-05,Neuquén,Shale gas,2381813.869217633999959
2024,5,2024-05,Neuquén,Tight gas,486856.769216
2024,5,2024-05,Rio Negro,Producción convencional,59109.03608889
2024,5,2024-05,Rio Negro,Shale gas,0
2024,5,2024-05,Rio Negro,Tight gas,44984.60731111
2024,5,2024-05,Salta,Producción convencional,104000.193482
2024,5,2024-05,Salta,Shale gas,0
2024,5,2024-05,Salta,Tight gas,38.308518
2024,5,2024-05,Santa Cruz,Producción convencional,181987.400207
2024,5,2024-05,Santa Cruz,Shale gas,4357.7966
2024,5,2024-05,Santa Cruz,Tight gas,98477.6083
2024,5,2024-05,Tierra del Fuego,Producción convencional,224503.400
2024,5,2024-05,Tierra del Fuego,Shale gas,0
2024,5,2024-05,Tierra del Fuego,Tight gas,0
2024,6,2024-06,Chubut,Producción convencional,202670.11961
2024,6,2024-06,Chubut,Shale gas,9.62
2024,6,2024-06,Chubut,Tight gas,30.54679
2024,6,2024-06,Estado Nacional,Producción convencional,365957.876
2024,6,2024-06,Estado Nacional,Shale gas,0
2024,6,2024-06,Estado Nacional,Tight gas,0
2024,6,2024-06,Formosa,Producción convencional,410.0
2024,6,2024-06,Formosa,Shale gas,0
2024,6,2024-06,Formosa,Tight gas,0
2024,6,2024-06,Jujuy,Producción convencional,226.930
2024,6,2024-06,Jujuy,Shale gas,0
2024,6,2024-06,Jujuy,Tight gas,0
2024,6,2024-06,La Pampa,Producción convencional,17887.65400000
2024,6,2024-06,La Pampa,Shale gas,0
2024,6,2024-06,La Pampa,Tight gas,0
2024,6,2024-06,Mendoza,Producción convencional,43041.40593000
2024,6,2024-06,Mendoza,Shale gas,2430.52707
2024,6,2024-06,Mendoza,Tight gas,1332.23000
2024,6,2024-06,Neuquén,Producción convencional,374782.62281561600004
2024,6,2024-06,Neuquén,Shale gas,2319002.12618038399996
2024,6,2024-06,Neuquén,Tight gas,432954.066004
2024,6,2024-06,Rio Negro,Producción convencional,55403.87933590
2024,6,2024-06,Rio Negro,Shale gas,0
2024,6,2024-06,Rio Negro,Tight gas,43618.5248641
2024,6,2024-06,Salta,Producción convencional,99714.517810
2024,6,2024-06,Salta,Shale gas,0
2024,6,2024-06,Salta,Tight gas,34.740190
2024,6,2024-06,Santa Cruz,Producción convencional,170090.369397
2024,6,2024-06,Santa Cruz,Shale gas,5003.6573
2024,6,2024-06,Santa Cruz,Tight gas,84203.25408
2024,6,2024-06,Tierra del Fuego,Producción convencional,207913.692
2024,6,2024-06,Tierra del Fuego,Shale gas,0
2024,6,2024-06,Tierra del Fuego,Tight gas,0
2024,7,2024-07,Chubut,Producción convencional,210359.29190
2024,7,2024-07,Chubut,Shale gas,0
2024,7,2024-07,Chubut,Tight gas,29.39480
2024,7,2024-07,Estado Nacional,Producción convencional,377695.884
2024,7,2024-07,Estado Nacional,Shale gas,0
2024,7,2024-07,Estado Nacional,Tight gas,0
2024,7,2024-07,Formosa,Producción convencional,386.0
2024,7,2024-07,Formosa,Shale gas,0
2024,7,2024-07,Formosa,Tight gas,0
2024,7,2024-07,Jujuy,Producción convencional,233.220
2024,7,2024-07,Jujuy,Shale gas,0
2024,7,2024-07,Jujuy,Tight gas,0
2024,7,2024-07,La Pampa,Producción convencional,18377.15200000
2024,7,2024-07,La Pampa,Shale gas,0
2024,7,2024-07,La Pampa,Tight gas,0
2024,7,2024-07,Mendoza,Producción convencional,41569.92974000
2024,7,2024-07,Mendoza,Shale gas,3021.05378
2024,7,2024-07,Mendoza,Tight gas,1335.12648
2024,7,2024-07,Neuquén,Producción convencional,376419.57355570000066
2024,7,2024-07,Neuquén,Shale gas,2549196.30201329999934
2024,7,2024-07,Neuquén,Tight gas,457366.520431
2024,7,2024-07,Rio Negro,Producción convencional,55634.54879960
2024,7,2024-07,Rio Negro,Shale gas,0
2024,7,2024-07,Rio Negro,Tight gas,45027.2764004
2024,7,2024-07,Salta,Producción convencional,102863.801629
2024,7,2024-07,Salta,Shale gas,0
2024,7,2024-07,Salta,Tight gas,33.426371
2024,7,2024-07,Santa Cruz,Producción convencional,157285.180448
2024,7,2024-07,Santa Cruz,Shale gas,5137.7241
2024,7,2024-07,Santa Cruz,Tight gas,89780.8563
2024,7,2024-07,Tierra del Fuego,Producción convencional,217299.019
2024,7,2024-07,Tierra del Fuego,Shale gas,0
2024,7,2024-07,Tierra del Fuego,Tight gas,0
2024,8,2024-08,Chubut,Producción convencional,222854.80277
2024,8,2024-08,Chubut,Shale gas,11.9
2024,8,2024-08,Chubut,Tight gas,28.71953
2024,8,2024-08,Estado Nacional,Producción convencional,373467.983
2024,8,2024-08,Estado Nacional,Shale gas,0
2024,8,2024-08,Estado Nacional,Tight gas,0
2024,8,2024-08,Formosa,Producción convencional,399.0
2024,8,2024-08,Formosa,Shale gas,0
2024,8,2024-08,Formosa,Tight gas,0
2024,8,2024-08,Jujuy,Producción convencional,232.840
2024,8,2024-08,Jujuy,Shale gas,0
2024,8,2024-08,Jujuy,Tight gas,0
2024,8,2024-08,La Pampa,Producción convencional,17576.34100000
2024,8,2024-08,La Pampa,Shale gas,0
2024,8,2024-08,La Pampa,Tight gas,0
2024,8,2024-08,Mendoza,Producción convencional,42965.24345800
2024,8,2024-08,Mendoza,Shale gas,2700.488832
2024,8,2024-08,Mendoza,Tight gas,1356.02471
2024,8,2024-08,Neuquén,Producción convencional,397478.97142868699983
2024,8,2024-08,Neuquén,Shale gas,2581943.33553131300017
2024,8,2024-08,Neuquén,Tight gas,419411.603040
2024,8,2024-08,Rio Negro,Producción convencional,54563.19286800
2024,8,2024-08,Rio Negro,Shale gas,0
2024,8,2024-08,Rio Negro,Tight gas,46538.6681320
2024,8,2024-08,Salta,Producción convencional,103755.729734
2024,8,2024-08,Salta,Shale gas,0
2024,8,2024-08,Salta,Tight gas,36.569266
2024,8,2024-08,Santa Cruz,Producción convencional,166075.762387
2024,8,2024-08,Santa Cruz,Shale gas,4941.9392
2024,8,2024-08,Santa Cruz,Tight gas,93461.1951
2024,8,2024-08,Tierra del Fuego,Producción convencional,214206.018
2024,8,2024-08,Tierra del Fuego,Shale gas,0
2024,8,2024-08,Tierra del Fuego,Tight gas,0
2024,9,2024-09,Chubut,Producción convencional,214683.94361
2024,9,2024-09,Chubut,Shale gas,12
2024,9,2024-09,Chubut,Tight gas,33.50739
2024,9,2024-09,Estado Nacional,Producción convencional,381243.463
2024,9,2024-09,Estado Nacional,Shale gas,0
2024,9,2024-09,Estado Nacional,Tight gas,0
2024,9,2024-09,Formosa,Producción convencional,365.0
2024,9,2024-09,Formosa,Shale gas,0
2024,9,2024-09,Formosa,Tight gas,0
2024,9,2024-09,Jujuy,Producción convencional,228.740
2024,9,2024-09,Jujuy,Shale gas,0
2024,9,2024-09,Jujuy,Tight gas,0
2024,9,2024-09,La Pampa,Producción convencional,16924.58700000
2024,9,2024-09,La Pampa,Shale gas,0
2024,9,2024-09,La Pampa,Tight gas,0
2024,9,2024-09,Mendoza,Producción convencional,41379.64584700
2024,9,2024-09,Mendoza,Shale gas,1169.779113
2024,9,2024-09,Mendoza,Tight gas,1331.72704
2024,9,2024-09,Neuquén,Producción convencional,378728.13611214099987
2024,9,2024-09,Neuquén,Shale gas,2346906.20571185900013
2024,9,2024-09,Neuquén,Tight gas,386074.231176
2024,9,2024-09,Rio Negro,Producción convencional,51754.82520470
2024,9,2024-09,Rio Negro,Shale gas,0
2024,9,2024-09,Rio Negro,Tight gas,43822.6808953
2024,9,2024-09,Salta,Producción convencional,100280.203248
2024,9,2024-09,Salta,Shale gas,0
2024,9,2024-09,Salta,Tight gas,39.173752
2024,9,2024-09,Santa Cruz,Producción convencional,166474.387338
2024,9,2024-09,Santa Cruz,Shale gas,5281.1828
2024,9,2024-09,Santa Cruz,Tight gas,88782.49606
2024,9,2024-09,Tierra del Fuego,Producción convencional,191044.635
2024,9,2024-09,Tierra del Fuego,Shale gas,0
2024,9,2024-09,Tierra del Fuego,Tight gas,0
2024,10,2024-10,Chubut,Producción convencional,216436.17976
2024,10,2024-10,Chubut,Shale gas,12.4
2024,10,2024-10,Chubut,Tight gas,34.73304
2024,10,2024-10,Estado Nacional,Producción convencional,492092.312
2024,10,2024-10,Estado Nacional,Shale gas,0
2024,10,2024-10,Estado Nacional,Tight gas,0
2024,10,2024-10,Formosa,Producción convencional,341.00
2024,10,2024-10,Formosa,Shale gas,0
2024,10,2024-10,Formosa,Tight gas,0
2024,10,2024-10,Jujuy,Producción convencional,233.140
2024,10,2024-10,Jujuy,Shale gas,0
2024,10,2024-10,Jujuy,Tight gas,0
2024,10,2024-10,La Pampa,Producción convencional,17191.28300000
2024,10,2024-10,La Pampa,Shale gas,0
2024,10,2024-10,La Pampa,Tight gas,0
2024,10,2024-10,Mendoza,Producción convencional,42798.48310200
2024,10,2024-10,Mendoza,Shale gas,3044.318598
2024,10,2024-10,Mendoza,Tight gas,1367.6213
2024,10,2024-10,Neuquén,Producción convencional,367201.5247349510000
2024,10,2024-10,Neuquén,Shale gas,1993638.5297519790000
2024,10,2024-10,Neuquén,Tight gas,368944.266551
2024,10,2024-10,Rio Negro,Producción convencional,50763.727727731
2024,10,2024-10,Rio Negro,Shale gas,94.54400
2024,10,2024-10,Rio Negro,Tight gas,42309.573872269
2024,10,2024-10,Salta,Producción convencional,105007.212576
2024,10,2024-10,Salta,Shale gas,0
2024,10,2024-10,Salta,Tight gas,38.443424
2024,10,2024-10,Santa Cruz,Producción convencional,177159.282732
2024,10,2024-10,Santa Cruz,Shale gas,5363.4027
2024,10,2024-10,Santa Cruz,Tight gas,90701.16991
2024,10,2024-10,Tierra del Fuego,Producción convencional,153304.259
2024,10,2024-10,Tierra del Fuego,Shale gas,0
2024,10,2024-10,Tierra del Fuego,Tight gas,0
2024,11,2024-11,Chubut,Producción convencional,196354.01638
2024,11,2024-11,Chubut,Shale gas,12
2024,11,2024-11,Chubut,Tight gas,30.46532
2024,11,2024-11,Estado Nacional,Producción convencional,450084.687
2024,11,2024-11,Estado Nacional,Shale gas,0
2024,11,2024-11,Estado Nacional,Tight gas,0
2024,11,2024-11,Formosa,Producción convencional,438.00
2024,11,2024-11,Formosa,Shale gas,0
2024,11,2024-11,Formosa,Tight gas,0
2024,11,2024-11,Jujuy,Producción convencional,225.570
2024,11,2024-11,Jujuy,Shale gas,0
2024,11,2024-11,Jujuy,Tight gas,0
2024,11,2024-11,La Pampa,Producción convencional,16553.29700000
2024,11,2024-11,La Pampa,Shale gas,0
2024,11,2024-11,La Pampa,Tight gas,0
2024,11,2024-11,Mendoza,Producción convencional,41812.73897000
2024,11,2024-11,Mendoza,Shale gas,2938.90883
2024,11,2024-11,Mendoza,Tight gas,1277.7162
2024,11,2024-11,Neuquén,Producción convencional,339867.2299060390000
2024,11,2024-11,Neuquén,Shale gas,1851617.0894659610000
2024,11,2024-11,Neuquén,Tight gas,319420.785628
2024,11,2024-11,Rio Negro,Producción convencional,49322.93911835
2024,11,2024-11,Rio Negro,Shale gas,556.1380
2024,11,2024-11,Rio Negro,Tight gas,42234.92168165
2024,11,2024-11,Salta,Producción convencional,100555.638230
2024,11,2024-11,Salta,Shale gas,0
2024,11,2024-11,Salta,Tight gas,41.746770
2024,11,2024-11,Santa Cruz,Producción convencional,165901.15729
2024,11,2024-11,Santa Cruz,Shale gas,4572.5316
2024,11,2024-11,Santa Cruz,Tight gas,88887.82747
2024,11,2024-11,Tierra del Fuego,Producción convencional,142616.580
2024,11,2024-11,Tierra del Fuego,Shale gas,0
2024,11,2024-11,Tierra del Fuego,Tight gas,0
2024,12,2024-12,Chubut,Producción convencional,208902.13296
2024,12,2024-12,Chubut,Shale gas,19.33
2024,12,2024-12,Chubut,Tight gas,35.18004
2024,12,2024-12,Estado Nacional,Producción convencional,439476.212
2024,12,2024-12,Estado Nacional,Shale gas,0
2024,12,2024-12,Estado Nacional,Tight gas,0
2024,12,2024-12,Formosa,Producción convencional,436.10
2024,12,2024-12,Formosa,Shale gas,0
